review_id,product_name,product_group,gender,age_group,rating,review_text,created_at
r-000262,우디 머스크 퍼퓸,향수,여성,40대,3,과하지 않아서 데일리로 좋아요. 한동안 써보니 퍼퓸치곤 연해요. 상황 봐서 쓸 것 같아요.,2025-07-16 22:01:47
r-000263,시어버터 크림,바디케어,남성,40대,3,향이 포근하게 남아요. 게다가 용량이 아쉬워요. 운동 후에 사용해봤는데. 주말 외출용으로 딱. 상황 봐서 쓸 것 같아요.,2025-09-06 17:59:08
r-000264,시어버터 크림,바디케어,여성,25-29세,3,향이 포근하게 남아요. 전체적으로 펌프가 뻑뻑해요. 출근 전에 주로 쓰고. 무난한 편이에요.,2025-06-17 16:17:32
r-000265,풋크림 컴포트,바디케어,여성,10대,4,운동 후에 사용해봤는데 보습이 오래가요. 게다가 끈적임이 없어서 여름에도 좋아요. 또 살 것 같아요. 선물용으로도 괜찮아 보여요.,2025-10-29 15:55:25
r-000266,코튼 바디워시,바디케어,남성,30대,3,향이 포근하게 남아요. 확실히 용량이 아쉬워요. 출근 전에 주로 쓰고. 호불호 갈릴 듯.,2025-04-13 18:40:59
r-000267,벨벳 립스틱,메이크업,남성,30대,3,지속력이 좋아요. 전반적으로 색상이 화면이랑 달라요. 선물용으로도 괜찮아 보여요. 상황 봐서 쓸 것 같아요.,2025-05-31 12:03:02
r-000268,샤워 오일,바디케어,미지정,30대,2,펌프가 뻑뻑해요. 전반적으로 끈적거려서 불편해요. 기대 이하였다.,2025-08-05 14:25:59
r-000269,두피 스케일러,헤어케어,여성,25-29세,5,샤워 후에 바로 바르고 두피가 편안해졌어요. 확실히 모발이 차분해요. 계속 쓰게 돼요.,2025-06-28 07:55:46
r-000270,아쿠아 수분크림,스킨케어,여성,10대,3,결이 정돈되는 느낌이에요. 확실히 트러블이 조금 올라왔어요. 딱 중간 정도 느낌.,2025-07-22 06:29:53
r-000271,샤워 오일,바디케어,여성,30대,5,출근 전에 주로 쓰고 향이 포근하게 남아요. 그리고 흡수가 빠른 편이에요. 계속 쓰게 돼요. 메이크업 전에 괜찮았어요.,2025-09-21 03:11:46
r-000272,샤워 오일,바디케어,남성,30대,5,아침·저녁으로 써봤고 흡수가 빠른 편이에요. 확실히 끈적임이 없어서 여름에도 좋아요. 만족스러워요. 건성/지성에 따라 느낌 다를 듯. 데일리로 무난해요.,2025-04-28 03:12:35
r-000273,틴트 마스카라,메이크업,여성,40대,1,두껍게 올라와요. 확실히 시간 지나면 무너져요. 개인차는 있을 듯. 재구매는 어려울 듯.,2025-06-13 21:42:25
r-000274,틴트 마스카라,메이크업,남성,20-24세,1,색상이 화면이랑 달라요. 전반적으로 시간 지나면 무너져요. 건성/지성에 따라 느낌 다를 듯. 아쉬웠어요.,2025-10-18 00:45:58
r-000275,쿠션 파운데이션,메이크업,여성,10대,4,외출 전에 쓰니 가볍게 발려요. 사용해보니 발색이 자연스러워요. 계속 쓰게 돼요. 환경에 따라 다를 수 있어요. 메이크업 전에 괜찮았어요.,2025-04-13 11:16:28
r-000276,히알루론 나이트크림,스킨케어,남성,20-24세,5,아침·저녁으로 써봤고 흡수가 부드럽게 돼요. 그리고 결이 정돈되는 느낌이에요. 추천해요. 건성/지성에 따라 느낌 다를 듯. 여행 때 들고 가기 좋을 듯.,2025-06-28 01:45:51
r-000277,쿠션 파운데이션,메이크업,남성,10대,4,출근 전에 주로 쓰고 가볍게 발려요. 확실히 발색이 자연스러워요. 계속 쓰게 돼요.,2025-08-05 04:21:42
r-000278,프로바이오틱스 크림,스킨케어,여성,30대,5,출근 전에 주로 쓰고 메이크업 전에 쓰기 좋아요. 한동안 써보니 흡수가 부드럽게 돼요. 잘 쓰고 있어요. 건성/지성에 따라 느낌 다를 듯.,2025-06-29 11:14:23
r-000279,틴트 마스카라,메이크업,남성,10대,4,외출 전에 쓰니 밀착이 잘 돼요. 막상 써보니 발색이 자연스러워요. 또 살 것 같아요. 선물용으로도 괜찮아 보여요.,2025-08-15 23:26:07
r-000280,틴트 마스카라,메이크업,여성,30대,5,운동 후에 사용해봤는데 가볍게 발려요. 한동안 써보니 지속력이 좋아요. 계속 쓰게 돼요. 주말 외출용으로 딱.,2025-05-24 19:05:42
r-000281,새틴 블러셔,메이크업,여성,40대,4,외출 전에 쓰니 발색이 자연스러워요. 한동안 써보니 가볍게 발려요. 잘 쓰고 있어요. 선물용으로도 괜찮아 보여요.,2025-05-20 21:28:56
r-000282,픽서 메이크업 베이스,메이크업,여성,30대,5,외출 전에 쓰니 지속력이 좋아요. 전체적으로 밀착이 잘 돼요. 추천해요. 주말 외출용으로 딱.,2025-08-16 10:05:42
r-000283,롱웨어 파운데이션,메이크업,남성,20-24세,5,운동 후에 사용해봤는데 밀착이 잘 돼요. 전체적으로 발색이 자연스러워요. 추천해요. 개인차는 있을 듯. 주말 외출용으로 딱.,2025-07-17 13:57:03
r-000284,프로바이오틱스 크림,스킨케어,남성,40대,2,유분감이 남아요. 확실히 향이 생각보다 강해요. 아쉬웠어요.,2025-04-09 06:54:25
r-000285,크리미 컨실러,메이크업,여성,10대,5,외출 전에 쓰니 가볍게 발려요. 그리고 밀착이 잘 돼요. 추천해요. 선물용으로도 괜찮아 보여요.,2025-08-23 21:57:39
r-000286,프로바이오틱스 크림,스킨케어,여성,25-29세,5,외출 전에 쓰니 메이크업 전에 쓰기 좋아요. 막상 써보니 보습이 오래가요. 잘 쓰고 있어요. 여행 때 들고 가기 좋을 듯.,2025-07-29 19:05:57
r-000287,세라마이드 로션,스킨케어,여성,30대,3,자극이 거의 없어요. 전반적으로 흡수가 느려서 답답해요. 운동 후에 사용해봤는데. 상황 봐서 쓸 것 같아요.,2025-06-02 23:48:01
r-000288,핸드크림 클래식,바디케어,여성,20-24세,2,펌프가 뻑뻑해요. 확실히 향이 취향이 아니에요. 환경에 따라 다를 수 있어요. 저랑은 안 맞아요.,2025-05-06 12:26:49
r-000289,볼륨 미스트,헤어케어,남성,40대,2,모발이 뻣뻣해졌어요. 게다가 유분감이 쉽게 올라와요. 비추천합니다.,2025-04-02 22:15:42
r-000290,아쿠아 마린 EDT,향수,여성,20-24세,5,외출 전에 쓰니 과하지 않아서 데일리로 좋아요. 사용해보니 무난하게 쓰기 좋아요. 또 살 것 같아요. 취향 차이는 있을 수 있어요.,2025-04-29 15:38:53
r-000291,크리미 컨실러,메이크업,남성,20-24세,4,출근 전에 주로 쓰고 톤 보정이 깔끔해요. 막상 써보니 가볍게 발려요. 계속 쓰게 돼요. 제 피부 기준입니다.,2025-08-01 14:15:14
r-000292,바디 스크럽,바디케어,여성,20-24세,4,아침·저녁으로 써봤고 향이 포근하게 남아요. 그리고 끈적임이 없어서 여름에도 좋아요. 잘 쓰고 있어요.,2025-06-28 05:36:30
r-000293,픽서 메이크업 베이스,메이크업,여성,20-24세,2,색상이 화면이랑 달라요. 사용해보니 얼룩처럼 묻어나요. 개인차는 있을 듯. 비추천합니다.,2025-04-03 10:43:30
r-000294,콜라겐 앰플,스킨케어,여성,40대,5,외출 전에 쓰니 자극이 거의 없어요. 그리고 흡수가 부드럽게 돼요. 또 살 것 같아요. 제 피부 기준입니다.,2025-10-23 08:27:30
r-000295,픽서 메이크업 베이스,메이크업,여성,25-29세,3,톤 보정이 깔끔해요. 전반적으로 시간 지나면 무너져요. 외출 전에 쓰니. 메이크업 전에 괜찮았어요. 딱 중간 정도 느낌.,2025-09-30 14:29:15
r-000296,바디오일 라이트,바디케어,여성,30대,4,운동 후에 사용해봤는데 보습이 오래가요. 게다가 끈적임이 없어서 여름에도 좋아요. 잘 쓰고 있어요.,2025-09-07 05:28:01
r-000297,크리미 컨실러,메이크업,여성,20-24세,4,운동 후에 사용해봤는데 지속력이 좋아요. 전반적으로 밀착이 잘 돼요. 추천해요.,2025-10-26 01:35:48
r-000298,바디 스크럽,바디케어,남성,30대,2,향이 취향이 아니에요. 사용해보니 끈적거려서 불편해요. 제 피부 기준입니다. 비추천합니다.,2025-09-19 11:02:31
r-000299,단백질 헤어팩,헤어케어,여성,40대,5,아침·저녁으로 써봤고 향이 은은해서 좋아요. 게다가 거품이 풍성하고 헹굼이 깔끔해요. 또 살 것 같아요.,2025-09-03 16:35:55
r-000300,리페어 에센스,스킨케어,남성,30대,5,출근 전에 주로 쓰고 흡수가 부드럽게 돼요. 한동안 써보니 자극이 거의 없어요. 계속 쓰게 돼요. 환경에 따라 다를 수 있어요.,2025-09-29 12:52:29
r-000301,딥케어 트리트먼트,헤어케어,여성,50대 이상,3,드라이가 잘 돼요. 확실히 유분감이 쉽게 올라와요. 메이크업 전에 괜찮았어요. 기대만큼은 아니지만 쓸만해요.,2025-06-07 10:04:32
r-000302,콜라겐 앰플,스킨케어,남성,30대,5,출근 전에 주로 쓰고 결이 정돈되는 느낌이에요. 전반적으로 메이크업 전에 쓰기 좋아요. 만족스러워요.,2025-05-29 18:32:20
r-000303,데일리 샴푸,헤어케어,여성,20-24세,4,아침·저녁으로 써봤고 두피가 편안해졌어요. 한동안 써보니 모발이 차분해요. 추천해요. 취향 차이는 있을 수 있어요. 여행 때 들고 가기 좋을 듯.,2025-07-02 22:51:50
r-000304,가든 로즈 퍼퓸,향수,남성,50대 이상,3,과하지 않아서 데일리로 좋아요. 게다가 달달함이 과해요. 딱 중간 정도 느낌.,2025-05-02 12:26:33
r-000305,새틴 블러셔,메이크업,여성,30대,3,발색이 자연스러워요. 전체적으로 얼룩처럼 묻어나요. 여행 때 들고 가기 좋을 듯. 기대만큼은 아니지만 쓸만해요.,2025-05-12 19:18:50
r-000306,바디 스크럽,바디케어,미지정,25-29세,4,샤워 후에 바로 바르고 끈적임이 없어서 여름에도 좋아요. 전체적으로 보습이 오래가요. 계속 쓰게 돼요.,2025-10-18 16:30:03
r-000307,아쿠아 마린 EDT,향수,남성,30대,2,달달함이 과해요. 막상 써보니 머리가 아픈 류의 향이에요. 저랑은 안 맞아요.,2025-08-08 04:45:23
r-000308,시어버터 크림,바디케어,남성,20-24세,2,용량이 아쉬워요. 그리고 보습이 금방 날아가요. 아쉬웠어요.,2025-05-31 01:33:44
r-000309,우디 머스크 퍼퓸,향수,여성,30대,4,운동 후에 사용해봤는데 잔향이 은은하게 오래 남아요. 전체적으로 과하지 않아서 데일리로 좋아요. 계속 쓰게 돼요.,2025-10-09 00:16:13
r-000310,딥케어 트리트먼트,헤어케어,여성,25-29세,3,두피가 편안해졌어요. 한동안 써보니 향이 강해서 부담돼요. 출근 전에 주로 쓰고. 무난한 편이에요.,2025-09-11 18:59:48
r-000311,크리미 컨실러,메이크업,여성,20-24세,4,외출 전에 쓰니 밀착이 잘 돼요. 그리고 톤 보정이 깔끔해요. 또 살 것 같아요. 선물용으로도 괜찮아 보여요.,2025-07-06 11:43:20
r-000312,바디 스크럽,바디케어,남성,10대,2,용량이 아쉬워요. 막상 써보니 보습이 금방 날아가요. 개인차는 있을 듯. 별로였어요.,2025-05-13 23:20:54
r-000313,딥케어 트리트먼트,헤어케어,남성,30대,5,외출 전에 쓰니 드라이가 잘 돼요. 전체적으로 모발이 차분해요. 가격 생각하면 괜찮아요. 취향 차이는 있을 수 있어요.,2025-09-24 12:36:54
r-000314,데일리 샴푸,헤어케어,여성,10대,5,운동 후에 사용해봤는데 향이 은은해서 좋아요. 게다가 두피가 편안해졌어요. 잘 쓰고 있어요.,2025-10-03 22:35:48
r-000315,세라마이드 로션,스킨케어,여성,30대,5,샤워 후에 바로 바르고 메이크업 전에 쓰기 좋아요. 사용해보니 결이 정돈되는 느낌이에요. 계속 쓰게 돼요. 건성/지성에 따라 느낌 다를 듯. 여행 때 들고 가기 좋을 듯.,2025-05-01 00:36:19
r-000316,비타민C 세럼,스킨케어,여성,25-29세,1,흡수가 느려서 답답해요. 한동안 써보니 유분감이 남아요. 별로였어요.,2025-07-06 16:11:08
r-000317,내추럴 아이팔레트,메이크업,여성,25-29세,1,색상이 화면이랑 달라요. 한동안 써보니 두껍게 올라와요. 별로였어요.,2025-04-05 08:38:52
r-000318,우디 머스크 퍼퓸,향수,여성,30대,5,출근 전에 주로 쓰고 계절감이 잘 맞아요. 막상 써보니 과하지 않아서 데일리로 좋아요. 계속 쓰게 돼요. 데일리로 무난해요.,2025-10-29 23:24:17
r-000319,콜라겐 앰플,스킨케어,남성,40대,5,운동 후에 사용해봤는데 흡수가 부드럽게 돼요. 그리고 메이크업 전에 쓰기 좋아요. 계속 쓰게 돼요.,2025-07-30 23:51:32
r-000320,비타민C 세럼,스킨케어,여성,25-29세,4,외출 전에 쓰니 메이크업 전에 쓰기 좋아요. 막상 써보니 흡수가 부드럽게 돼요. 또 살 것 같아요. 취향 차이는 있을 수 있어요.,2025-10-14 02:34:22
r-000321,쿠션 파운데이션,메이크업,여성,20-24세,1,색상이 화면이랑 달라요. 그리고 건조해서 각질이 부각돼요. 재구매는 어려울 듯.,2025-05-03 05:30:07
r-000322,헤어 오일,헤어케어,여성,40대,5,출근 전에 주로 쓰고 거품이 풍성하고 헹굼이 깔끔해요. 전반적으로 모발이 차분해요. 가격 생각하면 괜찮아요. 개인차는 있을 듯.,2025-04-08 05:11:06
r-000323,픽서 메이크업 베이스,메이크업,미지정,20-24세,1,시간 지나면 무너져요. 사용해보니 건조해서 각질이 부각돼요. 건성/지성에 따라 느낌 다를 듯. 비추천합니다.,2025-06-01 08:39:22
r-000324,쿨링 샴푸,헤어케어,여성,40대,3,두피가 편안해졌어요. 사용해보니 거품이 잘 안 나요. 호불호 갈릴 듯.,2025-06-16 20:17:47
r-000325,롱웨어 파운데이션,메이크업,여성,20-24세,2,건조해서 각질이 부각돼요. 한동안 써보니 시간 지나면 무너져요. 건성/지성에 따라 느낌 다를 듯. 저랑은 안 맞아요.,2025-08-03 00:18:56
r-000326,내추럴 아이팔레트,메이크업,남성,25-29세,4,아침·저녁으로 써봤고 지속력이 좋아요. 한동안 써보니 톤 보정이 깔끔해요. 만족스러워요. 환경에 따라 다를 수 있어요.,2025-09-07 20:54:13
r-000327,볼륨 미스트,헤어케어,여성,20-24세,5,외출 전에 쓰니 드라이가 잘 돼요. 전체적으로 모발이 차분해요. 잘 쓰고 있어요. 취향 차이는 있을 수 있어요.,2025-08-18 10:34:34
r-000328,세라마이드 로션,스킨케어,여성,20-24세,5,샤워 후에 바로 바르고 메이크업 전에 쓰기 좋아요. 사용해보니 보습이 오래가요. 추천해요. 환경에 따라 다를 수 있어요.,2025-10-19 03:39:17
r-000329,단백질 헤어팩,헤어케어,여성,30대,3,모발이 차분해요. 사용해보니 유분감이 쉽게 올라와요. 기대만큼은 아니지만 쓸만해요.,2025-07-09 03:47:05
r-000330,데일리 샴푸,헤어케어,남성,50대 이상,3,모발이 차분해요. 게다가 두피가 간질거렸어요. 호불호 갈릴 듯.,2025-07-17 03:17:25
r-000331,크리미 컨실러,메이크업,여성,20-24세,1,색상이 화면이랑 달라요. 확실히 두껍게 올라와요. 기대 이하였다.,2025-08-12 12:07:22
r-000332,내추럴 아이팔레트,메이크업,여성,30대,3,톤 보정이 깔끔해요. 막상 써보니 시간 지나면 무너져요. 호불호 갈릴 듯. (2주 사용),2025-10-14 05:58:14
r-000333,롱웨어 파운데이션,메이크업,여성,20-24세,5,아침·저녁으로 써봤고 밀착이 잘 돼요. 게다가 가볍게 발려요. 만족스러워요.,2025-07-19 02:35:10
r-000334,두피 스케일러,헤어케어,여성,20-24세,1,두피가 간질거렸어요. 한동안 써보니 거품이 잘 안 나요. 환경에 따라 다를 수 있어요. 재구매는 어려울 듯.,2025-07-16 01:20:40
r-000335,두피 스케일러,헤어케어,여성,20-24세,5,외출 전에 쓰니 두피가 편안해졌어요. 한동안 써보니 모발이 차분해요. 잘 쓰고 있어요.,2025-04-09 18:46:25
r-000336,세라마이드 로션,스킨케어,여성,25-29세,5,아침·저녁으로 써봤고 흡수가 부드럽게 돼요. 전반적으로 보습이 오래가요. 계속 쓰게 돼요. 취향 차이는 있을 수 있어요. 메이크업 전에 괜찮았어요.,2025-09-21 00:00:57
r-000337,크리미 컨실러,메이크업,여성,30대,5,운동 후에 사용해봤는데 가볍게 발려요. 전체적으로 밀착이 잘 돼요. 또 살 것 같아요. 제 피부 기준입니다. 여행 때 들고 가기 좋을 듯.,2025-05-07 23:12:34
r-000338,쿠션 파운데이션,메이크업,남성,20-24세,5,아침·저녁으로 써봤고 발색이 자연스러워요. 막상 써보니 톤 보정이 깔끔해요. 잘 쓰고 있어요. 건성/지성에 따라 느낌 다를 듯.,2025-06-06 18:06:35
r-000339,아쿠아 수분크림,스킨케어,여성,25-29세,3,보습이 오래가요. 전반적으로 유분감이 남아요. 무난한 편이에요.,2025-06-24 11:17:45
r-000340,크리미 컨실러,메이크업,여성,40대,2,건조해서 각질이 부각돼요. 한동안 써보니 얼룩처럼 묻어나요. 아쉬웠어요.,2025-10-23 07:18:36
r-000341,세라마이드 로션,스킨케어,여성,25-29세,3,보습이 오래가요. 한동안 써보니 트러블이 조금 올라왔어요. 기대만큼은 아니지만 쓸만해요.,2025-09-17 10:47:54
r-000342,아쿠아 수분크림,스킨케어,남성,20-24세,1,트러블이 조금 올라왔어요. 전반적으로 향이 생각보다 강해요. 제 피부 기준입니다. 저랑은 안 맞아요.,2025-04-13 05:12:00
r-000343,리페어 에센스,스킨케어,여성,40대,3,보습이 오래가요. 전체적으로 트러블이 조금 올라왔어요. 샤워 후에 바로 바르고. 메이크업 전에 괜찮았어요. 상황 봐서 쓸 것 같아요.,2025-05-19 08:36:00
r-000344,콜라겐 앰플,스킨케어,남성,40대,4,외출 전에 쓰니 결이 정돈되는 느낌이에요. 확실히 자극이 거의 없어요. 가격 생각하면 괜찮아요.,2025-09-05 13:26:37
r-000345,단백질 헤어팩,헤어케어,남성,25-29세,3,두피가 편안해졌어요. 사용해보니 향이 강해서 부담돼요. 상황 봐서 쓸 것 같아요.,2025-10-26 14:38:15
r-000346,세라마이드 로션,스킨케어,여성,20-24세,4,아침·저녁으로 써봤고 흡수가 부드럽게 돼요. 확실히 자극이 거의 없어요. 잘 쓰고 있어요. 메이크업 전에 괜찮았어요.,2025-08-12 20:59:28
r-000347,헤어 오일,헤어케어,여성,20-24세,4,샤워 후에 바로 바르고 모발이 차분해요. 전반적으로 향이 은은해서 좋아요. 가격 생각하면 괜찮아요.,2025-10-17 16:35:25
r-000348,크리미 컨실러,메이크업,여성,40대,2,시간 지나면 무너져요. 전체적으로 건조해서 각질이 부각돼요. 취향 차이는 있을 수 있어요. 기대 이하였다.,2025-09-21 02:47:50
r-000349,틴트 마스카라,메이크업,여성,20-24세,4,출근 전에 주로 쓰고 지속력이 좋아요. 게다가 톤 보정이 깔끔해요. 가격 생각하면 괜찮아요.,2025-08-24 15:13:19
r-000350,아쿠아 수분크림,스킨케어,여성,40대,5,출근 전에 주로 쓰고 흡수가 부드럽게 돼요. 사용해보니 자극이 거의 없어요. 또 살 것 같아요.,2025-08-13 05:07:10
r-000351,화이트 티 코롱,향수,남성,10대,2,달달함이 과해요. 전반적으로 퍼퓸치곤 연해요. 저랑은 안 맞아요.,2025-08-03 14:11:16
r-000352,세라마이드 로션,스킨케어,남성,20-24세,3,자극이 거의 없어요. 게다가 유분감이 남아요. 무난한 편이에요.,2025-08-18 20:56:29
r-000353,볼륨 미스트,헤어케어,남성,10대,5,외출 전에 쓰니 모발이 차분해요. 막상 써보니 거품이 풍성하고 헹굼이 깔끔해요. 추천해요.,2025-07-22 04:44:22
r-000354,코튼 바디워시,바디케어,여성,30대,2,끈적거려서 불편해요. 게다가 용량이 아쉬워요. 기대 이하였다.,2025-09-15 02:37:25
r-000355,롱웨어 파운데이션,메이크업,미지정,25-29세,5,외출 전에 쓰니 톤 보정이 깔끔해요. 막상 써보니 가볍게 발려요. 추천해요. 제 피부 기준입니다.,2025-05-27 16:14:05
r-000356,아쿠아 수분크림,스킨케어,남성,20-24세,5,운동 후에 사용해봤는데 자극이 거의 없어요. 전반적으로 메이크업 전에 쓰기 좋아요. 만족스러워요.,2025-04-19 11:35:38
r-000357,가든 로즈 퍼퓸,향수,여성,20-24세,4,출근 전에 주로 쓰고 첫 향이 상큼해요. 그리고 계절감이 잘 맞아요. 만족스러워요. 메이크업 전에 괜찮았어요.,2025-09-11 09:36:19
r-000358,가든 로즈 퍼퓸,향수,여성,30대,2,호불호가 갈릴 듯해요. 전반적으로 지속력이 짧아요. 환경에 따라 다를 수 있어요. 저랑은 안 맞아요.,2025-05-19 19:49:30
r-000359,틴트 마스카라,메이크업,남성,40대,5,운동 후에 사용해봤는데 가볍게 발려요. 막상 써보니 톤 보정이 깔끔해요. 만족스러워요. 건성/지성에 따라 느낌 다를 듯. 선물용으로도 괜찮아 보여요.,2025-07-23 07:53:47
r-000360,프로바이오틱스 크림,스킨케어,여성,40대,3,자극이 거의 없어요. 전체적으로 트러블이 조금 올라왔어요. 출근 전에 주로 쓰고. 상황 봐서 쓸 것 같아요.,2025-04-12 12:55:47
r-000361,바디 스크럽,바디케어,남성,25-29세,5,외출 전에 쓰니 끈적임이 없어서 여름에도 좋아요. 확실히 향이 포근하게 남아요. 가격 생각하면 괜찮아요.,2025-09-14 13:45:05
r-000362,우디 머스크 퍼퓸,향수,여성,40대,4,외출 전에 쓰니 계절감이 잘 맞아요. 한동안 써보니 첫 향이 상큼해요. 추천해요.,2025-05-23 07:06:26
r-000363,시어버터 크림,바디케어,남성,25-29세,3,향이 포근하게 남아요. 그리고 끈적거려서 불편해요. 딱 중간 정도 느낌.,2025-07-21 12:47:46
r-000364,콜라겐 앰플,스킨케어,남성,20-24세,4,외출 전에 쓰니 자극이 거의 없어요. 전체적으로 흡수가 부드럽게 돼요. 가격 생각하면 괜찮아요. 개인차는 있을 듯. 여행 때 들고 가기 좋을 듯.,2025-07-12 15:53:06
r-000365,세라마이드 로션,스킨케어,여성,40대,5,샤워 후에 바로 바르고 결이 정돈되는 느낌이에요. 그리고 흡수가 부드럽게 돼요. 또 살 것 같아요.,2025-04-18 04:49:04
r-000366,콜라겐 앰플,스킨케어,남성,20-24세,4,외출 전에 쓰니 메이크업 전에 쓰기 좋아요. 전체적으로 자극이 거의 없어요. 잘 쓰고 있어요.,2025-07-07 18:41:38
r-000367,히알루론 나이트크림,스킨케어,남성,30대,5,샤워 후에 바로 바르고 메이크업 전에 쓰기 좋아요. 그리고 보습이 오래가요. 잘 쓰고 있어요. 데일리로 무난해요.,2025-06-02 00:23:31
r-000368,리페어 세럼,헤어케어,남성,20-24세,1,향이 강해서 부담돼요. 전체적으로 유분감이 쉽게 올라와요. 별로였어요.,2025-07-28 18:58:45
r-000369,핸드크림 클래식,바디케어,여성,20-24세,4,외출 전에 쓰니 끈적임이 없어서 여름에도 좋아요. 막상 써보니 향이 포근하게 남아요. 또 살 것 같아요.,2025-08-04 04:31:06
r-000370,시어버터 크림,바디케어,여성,40대,3,끈적임이 없어서 여름에도 좋아요. 게다가 펌프가 뻑뻑해요. 운동 후에 사용해봤는데. 데일리로 무난해요. 기대만큼은 아니지만 쓸만해요.,2025-06-21 05:03:07
r-000371,리페어 세럼,헤어케어,여성,20-24세,4,출근 전에 주로 쓰고 드라이가 잘 돼요. 확실히 모발이 차분해요. 가격 생각하면 괜찮아요.,2025-10-21 00:04:36
r-000372,볼륨 미스트,헤어케어,남성,20-24세,4,외출 전에 쓰니 모발이 차분해요. 게다가 두피가 편안해졌어요. 가격 생각하면 괜찮아요. 메이크업 전에 괜찮았어요.,2025-08-13 06:58:40
r-000373,리페어 세럼,헤어케어,남성,50대 이상,4,외출 전에 쓰니 향이 은은해서 좋아요. 그리고 두피가 편안해졌어요. 추천해요. 취향 차이는 있을 수 있어요. 주말 외출용으로 딱.,2025-10-04 08:03:33
r-000374,코튼 바디워시,바디케어,여성,25-29세,5,아침·저녁으로 써봤고 향이 포근하게 남아요. 막상 써보니 펌프가 편해요. 가격 생각하면 괜찮아요.,2025-06-04 13:27:24
r-000375,바디 스크럽,바디케어,여성,20-24세,5,아침·저녁으로 써봤고 끈적임이 없어서 여름에도 좋아요. 그리고 흡수가 빠른 편이에요. 만족스러워요.,2025-04-06 22:50:50
r-000376,볼륨 미스트,헤어케어,여성,10대,3,거품이 풍성하고 헹굼이 깔끔해요. 전반적으로 향이 강해서 부담돼요. 기대만큼은 아니지만 쓸만해요.,2025-09-19 07:36:25
r-000377,히알루론 나이트크림,스킨케어,남성,20-24세,3,보습이 오래가요. 그리고 향이 생각보다 강해요. 샤워 후에 바로 바르고. 무난한 편이에요.,2025-05-19 02:56:19
r-000378,픽서 메이크업 베이스,메이크업,남성,10대,3,가볍게 발려요. 사용해보니 얼룩처럼 묻어나요. 호불호 갈릴 듯.,2025-09-03 15:28:44
r-000379,내추럴 아이팔레트,메이크업,남성,20-24세,3,톤 보정이 깔끔해요. 막상 써보니 얼룩처럼 묻어나요. 출근 전에 주로 쓰고. 상황 봐서 쓸 것 같아요.,2025-07-08 08:06:34
r-000380,리페어 세럼,헤어케어,남성,30대,4,출근 전에 주로 쓰고 드라이가 잘 돼요. 한동안 써보니 향이 은은해서 좋아요. 잘 쓰고 있어요. 개인차는 있을 듯.,2025-08-05 17:30:02
r-000381,쿠션 파운데이션,메이크업,여성,10대,4,아침·저녁으로 써봤고 발색이 자연스러워요. 전반적으로 가볍게 발려요. 추천해요. 선물용으로도 괜찮아 보여요.,2025-07-20 20:43:29
r-000382,쿠션 파운데이션,메이크업,남성,10대,2,얼룩처럼 묻어나요. 확실히 두껍게 올라와요. 재구매는 어려울 듯.,2025-08-04 23:53:37
r-000383,두피 스케일러,헤어케어,남성,30대,4,아침·저녁으로 써봤고 모발이 차분해요. 그리고 거품이 풍성하고 헹굼이 깔끔해요. 계속 쓰게 돼요. 제 피부 기준입니다.,2025-07-04 19:16:33
r-000384,데일리 샴푸,헤어케어,남성,25-29세,4,출근 전에 주로 쓰고 거품이 풍성하고 헹굼이 깔끔해요. 확실히 향이 은은해서 좋아요. 잘 쓰고 있어요.,2025-09-14 03:52:58
r-000385,헤어 오일,헤어케어,여성,25-29세,5,외출 전에 쓰니 두피가 편안해졌어요. 막상 써보니 드라이가 잘 돼요. 추천해요. 개인차는 있을 듯.,2025-06-01 01:18:24
r-000386,틴트 마스카라,메이크업,여성,20-24세,4,출근 전에 주로 쓰고 밀착이 잘 돼요. 막상 써보니 발색이 자연스러워요. 잘 쓰고 있어요.,2025-04-14 02:31:51
r-000387,아쿠아 마린 EDT,향수,여성,30대,4,출근 전에 주로 쓰고 과하지 않아서 데일리로 좋아요. 사용해보니 무난하게 쓰기 좋아요. 잘 쓰고 있어요. 선물용으로도 괜찮아 보여요.,2025-10-25 06:12:33
r-000388,히알루론 나이트크림,스킨케어,남성,30대,1,따갑게 느껴졌어요. 전체적으로 유분감이 남아요. 재구매는 어려울 듯.,2025-06-24 05:24:31
r-000389,아쿠아 마린 EDT,향수,남성,50대 이상,5,운동 후에 사용해봤는데 무난하게 쓰기 좋아요. 게다가 계절감이 잘 맞아요. 만족스러워요. 건성/지성에 따라 느낌 다를 듯.,2025-05-11 14:46:43
r-000390,내추럴 아이팔레트,메이크업,여성,50대 이상,5,샤워 후에 바로 바르고 밀착이 잘 돼요. 사용해보니 지속력이 좋아요. 만족스러워요. 취향 차이는 있을 수 있어요.,2025-08-01 20:29:00
r-000391,핸드크림 클래식,바디케어,여성,25-29세,2,끈적거려서 불편해요. 전체적으로 보습이 금방 날아가요. 기대 이하였다.,2025-10-12 01:46:18
r-000392,벨벳 립스틱,메이크업,남성,40대,5,운동 후에 사용해봤는데 톤 보정이 깔끔해요. 한동안 써보니 지속력이 좋아요. 또 살 것 같아요.,2025-04-16 19:50:41
